name,tau,delta1,delta2,exp_id,lambda,rounds,wandb_flag,rt_sum,rt_list
fearless-wave-336,200,0.1,2e-06,tpch_static_1_MAB,0.5,0,,98623215.474467,"[4388976.04454, 3943444.294118, 4087214.802671, 3943444.112596, 3937149.55204, 3937113.562363001, 3937212.342402, 3850583.7920730007, 3937113.3120170007, 3838766.952699001, 3937212.2862200006, 3937212.286088001, 3838766.955540001, 3943444.116947, 3937212.287261001, 3937212.346405, 3937212.346477001, 3793437.656537, 3937212.346469, 3937212.346589, 3937212.346402, 3937212.346452, 3937212.346570001, 3937212.346538, 3937212.346453]"
super-river-335,100,0.1,2e-06,tpch_static_1_MAB,0.5,0,,98623215.38911502,"[4388976.020494, 3943444.298614, 4087214.802276, 3943444.112051, 3937149.551518, 3937113.5637000008, 3937212.34165, 3850583.7914160006, 3937113.311475001, 3838766.952160001, 3937212.281593001, 3937212.281602001, 3838766.951533001, 3943444.112762, 3937212.282942001, 3937212.342183, 3937212.342411, 3793437.652422, 3937212.342255001, 3937212.34234, 3937212.342259001, 3937212.342276, 3937212.342246, 3937212.342556, 3937212.342381001]"
logical-blaze-334,50,0.1,2e-06,tpch_static_1_MAB,0.5,0,,98623215.433374,"[4388976.056337001, 3943444.292675, 4087214.802843, 3943444.11262, 3937149.55211, 3937113.564124001, 3937212.342244, 3850583.791913, 3937113.312068001, 3838766.952726001, 3937212.282307001, 3937212.282011001, 3838766.9516310007, 3943444.113056, 3937212.2830980006, 3937212.342503001, 3937212.343017, 3793437.653047, 3937212.342485, 3937212.342501001, 3937212.342457, 3937212.342492, 3937212.342442, 3937212.348215, 3937212.342452]"
olive-voice-333,200,0.1,2e-05,tpch_static_1_MAB,0.5,0,,98578174.87792504,"[4388976.020108, 3943444.292918, 4087214.802725, 3943444.112803, 3937149.552302, 3937113.564602001, 3937212.342323, 3850583.791988, 3937113.312217001, 3838766.9528490007, 3937212.2824340006, 3937212.281773001, 3943444.113185, 3937236.403200001, 3937236.402369001, 3793461.712323, 3937236.4024880007, 3937236.402379001, 3937236.402576001, 3937236.4024940007, 3937236.402474001, 3937236.402545001, 3937236.4023720007, 3937236.4080230007, 3793461.712455]"
restful-frost-332,100,0.1,2e-05,tpch_static_1_MAB,0.5,0,,98578174.89961202,"[4388976.036312001, 3943444.292847, 4087214.806819, 3943444.116767, 3937149.552432, 3937113.562227001, 3937212.342342001, 3850583.7920090007, 3937113.312180001, 3838766.9527890007, 3937212.2823430006, 3937212.281693001, 3943444.113109, 3937236.403027001, 3937236.4024630007, 3793461.7124100006, 3937236.4023270006, 3937236.402413001, 3937236.4024180006, 3937236.402408001, 3937236.4024050008, 3937236.4023640007, 3937236.402694001, 3937236.408461001, 3793461.712353]"
wobbly-wood-331,50,0.1,2e-05,tpch_static_1_MAB,0.5,0,,98578174.86042,"[4388976.023115001, 3943444.289573, 4087214.802036, 3943444.111968, 3937149.551423, 3937113.564100001, 3937212.342132, 3850583.791802, 3937113.311423001, 3838766.9513420006, 3937212.281488001, 3937212.280857001, 3943444.112224, 3937236.402237001, 3937236.402289001, 3793461.712198, 3937236.402196001, 3937236.4020970007, 3937236.402243001, 3937236.4021840007, 3937236.402318001, 3937236.402402001, 3937236.402193001, 3937236.402295001, 3793461.712285]"
olive-pine-330,200,0.1,0.0002,tpch_static_1_MAB,0.5,0,,97265772.325104,"[4388976.034999001, 3943444.296156, 4087214.802988, 3943444.112911, 3937149.552571, 3937113.562318001, 3937212.34226, 3850583.792105001, 3937113.312316001, 3838766.952443001, 3943444.11312, 3940357.46324, 3796590.792337, 3940365.482358, 3940365.48248, 3790363.022411, 3790363.022506, 3790363.022485, 3790363.022519, 3790363.02248, 3790363.02252, 3790363.022432, 3790363.022493, 3790363.028141, 3790363.022515]"
sunny-sea-329,100,0.1,0.0002,tpch_static_1_MAB,0.5,0,,97265772.319642,"[4388976.0265730005, 3943444.304706, 4087214.802776001, 3943444.112636, 3937149.552075001, 3937113.564236001, 3937212.342217, 3850583.791896001, 3937113.312004001, 3838766.952302001, 3943444.113052, 3940357.463143, 3796590.7920960006, 3940365.482193, 3940365.482301, 3790363.022664, 3790363.022534, 3790363.02298, 3790363.022397, 3790363.02239, 3790363.022464, 3790363.022358, 3790363.022436, 3790363.022651, 3790363.022562]"
drawn-hill-328,50,0.1,0.0002,tpch_static_1_MAB,0.5,0,,97265772.307966,"[4388976.026999, 3943444.293407, 4087214.8027, 3943444.112588, 3937149.552049, 3937113.564350001, 3937212.342219, 3850583.791832001, 3937113.311948001, 3838766.952153001, 3943444.113014, 3940357.463031001, 3796590.792128, 3940365.482141, 3940365.482192, 3790363.022138, 3790363.022283, 3790363.022244, 3790363.022258, 3790363.022221, 3790363.02338, 3790363.022706, 3790363.022784, 3790363.022712, 3790363.022489]"
dauntless-bush-327,200,0.1,0.002,tpch_static_1_MAB,0.5,0,,99837700.402551,"[4388976.02293, 3943444.291548, 4087214.802902001, 3943444.11283, 3937149.552335, 3937113.568768001, 3937212.346139, 3943444.117779, 4087214.807519001, 3943440.116795, 4087214.802396, 3943440.112455, 3937212.342577, 3937212.342492, 3937212.342391, 3937212.341889001, 3943444.113067, 3937212.335708, 3838742.884848, 3937212.334633, 3937141.13448, 4087143.594517, 4087143.594428, 4076674.034649001, 4064828.352476]"
pleasant-shadow-326,100,0.1,0.002,tpch_static_1_MAB,0.5,0,,99837700.475958,"[4388976.017687, 3943444.300848, 4087214.806750001, 3943444.116621, 3937149.552663, 3937113.5679820008, 3937212.345723, 3943444.117078, 4087214.80721, 3943440.116066, 4087214.806087, 3943440.116012, 3937212.342179, 3937212.34211, 3937212.341894, 3937212.341494001, 3943444.112918, 3937212.342865001, 3838742.892549, 3937212.342531, 3937141.142269, 4087143.602291, 4087143.602119, 4076674.047890001, 4064828.352122]"
polar-valley-325,50,0.1,0.002,tpch_static_1_MAB,0.5,0,,99837700.333005,"[4388976.005481, 3943444.301724, 4087214.802696, 3943444.112457, 3937149.551962, 3937113.562734001, 3937212.341784, 3943444.112869, 4087214.803001, 3943440.111955, 4087214.802039, 3943440.111974, 3937212.342243, 3937212.341864, 3937212.334074, 3937212.333735, 3943444.104694, 3937212.334871, 3838742.884485, 3937212.334548, 3937141.134348, 4087143.594416, 4087143.594383, 4076674.034331, 4064828.344337]"
dazzling-morning-324,200,0.1,0.02,tpch_static_1_MAB,0.5,0,,99837700.455974,"[4388976.037495, 3943444.296298, 4087214.803058, 3943444.112761, 3937149.552418, 3937113.562196001, 3937212.341807, 3943444.11301, 4087214.80319, 3943440.112176, 4087214.802207, 3943440.112142, 3937212.342227, 3937212.342248, 3937212.34207, 3937212.341651, 3943444.113052, 3937212.343052, 3838742.892802, 3937212.342637, 3937141.142442, 4087143.602492, 4087143.602435, 4076674.0478440006, 4064828.352264]"
lively-grass-323,100,0.1,0.02,tpch_static_1_MAB,0.5,0,,99837700.439922,"[4388976.028934, 3943444.292554, 4087214.802843, 3943444.112838, 3937149.552086, 3937113.564380001, 3937212.341849, 3943444.113089, 4087214.80326, 3943440.112172, 4087214.802112, 3943440.112093, 3937212.342203, 3937212.342194, 3937212.342077, 3937212.341596, 3943444.113134, 3937212.343067, 3838742.89268, 3937212.342615, 3937141.142496, 4087143.602455, 4087143.602398, 4076674.042465, 4064828.352332]"
comfy-snowball-322,50,0.1,0.02,tpch_static_1_MAB,0.5,0,,99837700.412671,"[4388976.018998001, 3943444.289028, 4087214.803377, 3943444.112713, 3937149.552374, 3937113.566072001, 3937212.345781, 3943444.117024, 4087214.807046, 3943440.111237, 4087214.795283001, 3943440.105203, 3937212.335381, 3937212.335672, 3937212.34196, 3937212.341576, 3943444.112997, 3937212.343097, 3838742.89265, 3937212.342593, 3937141.142416, 4087143.603107, 4087143.602258, 4076674.042527, 4064828.352301]"
dauntless-spaceship-321,200,0.1,0.01,tpch_static_1_MAB,0.5,0,,97070618.066618,"[4388976.020854, 3943444.270388, 4087214.803019, 3943444.112703, 3937149.552342, 3937113.562417001, 3937212.342434, 3850583.7916470007, 3943444.113829, 3940357.463320001, 3796590.792509, 3940365.4824, 3940365.482439, 3790363.022428, 3790363.022555, 3790363.022524, 3790363.022531, 3790363.022388, 3790363.022551, 3790363.022538, 3790363.022653, 3790363.022532, 3790363.022653, 3790363.022535, 3790363.028429]"
sunny-mountain-320,100,0.1,0.01,tpch_static_1_MAB,0.5,0,,97070618.089913,"[4388976.023656, 3943444.301095, 4087214.802777, 3943444.112607, 3937149.55203, 3937113.564226001, 3937212.342148, 3850583.791382, 3943444.113583, 3940357.462948001, 3796590.792066, 3940365.482126, 3940365.48213, 3790363.02214, 3790363.022207, 3790363.022169, 3790363.022267, 3790363.022144, 3790363.022274, 3790363.022222, 3790363.02241, 3790363.02227, 3790363.022287, 3790363.022348, 3790363.022401]"
crisp-surf-319,50,0.1,0.01,tpch_static_1_MAB,0.5,0,,97070618.08336698,"[4388976.0188420005, 3943444.295079, 4087214.802597, 3943444.112449, 3937149.551974, 3937113.564450001, 3937212.342167, 3850583.791429, 3943444.113725, 3940357.466977, 3796590.792204001, 3940365.48215, 3940365.482069, 3790363.022157, 3790363.022257, 3790363.022194, 3790363.02224, 3790363.022256, 3790363.022296, 3790363.022288, 3790363.022233, 3790363.022332, 3790363.022187, 3790363.022344, 3790363.022471]"
wild-planet-318,200,0.05,2e-07,tpch_static_1_MAB,0.5,0,,98534153.30925702,"[4388976.024868, 3943444.308343, 4087214.802717, 3943444.112647, 3937149.552281, 3937113.564291001, 3937212.342203, 3850583.7918270007, 3937113.315837001, 3838766.956818, 3937212.2863460006, 3937212.2861450007, 3838766.956074001, 3991924.9064640007, 3943444.117083, 3937212.2834350006, 3937212.342462, 3937212.342381001, 3793437.652455, 3937212.342406001, 3937212.342382, 3937212.342389, 3937212.342496, 3937212.342499001, 3793437.652408]"
giddy-flower-317,100,0.05,2e-07,tpch_static_1_MAB,0.5,0,,98534153.21751602,"[4388976.020805, 3943444.286539, 4087214.803252, 3943444.113666, 3937149.552683001, 3937113.563566001, 3937212.342805001, 3850583.792383, 3937113.312743001, 3838766.956411001, 3937212.276063001, 3937212.282578001, 3838766.9524870007, 3991924.902375001, 3943444.11764, 3937212.2877950007, 3937212.336679, 3937212.335976, 3793437.646048, 3937212.335799, 3937212.335885, 3937212.335945, 3937212.335879, 3937212.345601, 3793437.645913]"
rich-fire-316,50,0.05,2e-07,tpch_static_1_MAB,0.5,0,,98534153.283931,"[4388976.016895001, 3943444.30697, 4087214.802808, 3943444.112591, 3937149.552054, 3937113.564380001, 3937212.342145, 3850583.792048, 3937113.312027001, 3838766.952728001, 3937212.282371001, 3937212.282222001, 3838766.9519680007, 3991924.9018120007, 3943444.112936, 3937212.283061001, 3937212.342417, 3937212.3424, 3793437.652427, 3937212.342388, 3937212.342349, 3937212.342358, 3937212.342408001, 3937212.351823, 3793437.656345]"
fiery-water-315,200,0.05,2e-06,tpch_static_1_MAB,0.5,0,,98578174.87965102,"[4388976.0167270005, 3943444.295119, 4087214.803038, 3943444.113033, 3937149.552313, 3937113.564575001, 3937212.342468001, 3850583.792111001, 3937113.312313001, 3838766.952368001, 3937212.2824010006, 3937212.281934001, 3943444.113251, 3937236.403213001, 3937236.402535001, 3793461.712536, 3937236.402591001, 3937236.402708001, 3937236.403151001, 3937236.4026970007, 3937236.402489001, 3937236.402553001, 3937236.4025070006, 3937236.408284001, 3793461.712736]"
lemon-valley-314,100,0.05,2e-06,tpch_static_1_MAB,0.5,0,,98578174.86191002,"[4388976.024215001, 3943444.293398, 4087214.802588, 3943444.112561, 3937149.552025, 3937113.564092001, 3937212.342508, 3850583.7919430006, 3937113.312021001, 3838766.952004001, 3937212.282135001, 3937212.281653001, 3943444.113016, 3937236.4030130007, 3937236.4021780007, 3793461.7124430006, 3937236.402233001, 3937236.402255001, 3937236.4023270006, 3937236.402256001, 3937236.402255001, 3937236.402047001, 3937236.394254001, 3937236.394583001, 3793461.717907]"
prime-dew-313,50,0.05,2e-06,tpch_static_1_MAB,0.5,0,,98578174.823312,"[4388976.017388, 3943444.291751, 4087214.802722, 3943444.113808, 3937149.553427, 3937113.554476001, 3937212.334609001, 3850583.7855520006, 3937113.304359001, 3838766.944299001, 3937212.274373001, 3937212.2739170007, 3943444.104872, 3937236.394880001, 3937236.3947570007, 3793461.7130800006, 3937236.4061290007, 3937236.406095001, 3937236.4062220007, 3937236.4061150006, 3937236.4060630007, 3937236.4061750006, 3937236.406087001, 3937236.4060690007, 3793461.716087]"
summer-gorge-312,200,0.05,2e-05,tpch_static_1_MAB,0.5,0,,98578198.91475202,"[4388976.026927001, 3943444.292712, 4087214.802733, 3943444.112654, 3937149.552012, 3937113.564094001, 3937212.334157, 3850583.783978, 3937113.304331001, 3838766.944263001, 3937212.274065001, 3943444.104761, 3937236.3947800007, 3937236.394367001, 3793461.70437, 3937236.394475001, 3937236.402253001, 3937236.402290001, 3937236.4022090007, 3937236.402233001, 3937236.4021490007, 3937236.4021610008, 3937236.4022650006, 3793461.712279, 3937236.4022340006]"
major-bird-311,100,0.05,2e-05,tpch_static_1_MAB,0.5,0,,98578199.00845702,"[4388976.022248001, 3943444.295755, 4087214.803313, 3943444.112784, 3937149.552341, 3937113.562645001, 3937212.342809001, 3850583.792709, 3937113.312235001, 3838766.952834001, 3937212.2819440006, 3943444.113229, 3937236.4032760006, 3937236.402468001, 3793461.712383, 3937236.402419001, 3937236.4024670008, 3937236.402526001, 3937236.4024530007, 3937236.402468001, 3937236.402450001, 3937236.402475001, 3937236.402450001, 3793461.712591, 3937236.413185001]"
flowing-dream-310,50,0.05,2e-05,tpch_static_1_MAB,0.5,0,,98578199.05749802,"[4388976.018631, 3943444.291232, 4087214.803228, 3943444.113063, 3937149.552359, 3937113.564499001, 3937212.34236, 3850583.792184, 3937113.312489001, 3838766.9568640008, 3937212.2859530007, 3943444.11729, 3937236.407493001, 3937236.4065590007, 3793461.716456, 3937236.4064270006, 3937236.406517001, 3937236.4065450006, 3937236.406476001, 3937236.406598001, 3937236.4065860007, 3937236.4064700007, 3937236.412081001, 3793461.716574, 3937236.402564001]"
laced-dew-309,200,0.05,0.0002,tpch_static_1_MAB,0.5,0,,97265772.25854,"[4388976.020888001, 3943444.299615, 4087214.806469, 3943444.116376, 3937149.556146, 3937113.565910001, 3937212.345927001, 3850583.7956500007, 3937113.315862001, 3838766.9560500006, 3943444.112924, 3940357.462934, 3796590.791777, 3940365.474257, 3940365.47458, 3790363.024343, 3790363.014359, 3790363.014383, 3790363.014419, 3790363.014417, 3790363.014438, 3790363.014369, 3790363.014557, 3790363.023407, 3790363.014483]"
trim-surf-308,100,0.05,0.0002,tpch_static_1_MAB,0.5,0,,97265772.303703,"[4388976.018984, 3943444.296084, 4087214.802711, 3943444.112638, 3937149.552272, 3937113.564460001, 3937212.3424, 3850583.791903, 3937113.3121080007, 3838766.952007001, 3943444.113264, 3940357.463216, 3796590.7922590007, 3940365.482292, 3940365.482231, 3790363.022328, 3790363.022712, 3790363.022397, 3790363.02241, 3790363.022436, 3790363.02242, 3790363.022448, 3790363.022484, 3790363.022657, 3790363.022582]"
curious-plasma-307,50,0.05,0.0002,tpch_static_1_MAB,0.5,0,,97265772.33619702,"[4388976.021647001, 3943444.289972, 4087214.802512, 3943444.112554, 3937149.551986, 3937113.564179001, 3937212.342095, 3850583.7918830006, 3937113.312028001, 3838766.951591, 3943444.113179, 3940357.462994, 3796590.792112, 3940365.482145, 3940365.482507, 3790363.026188, 3790363.026243, 3790363.026252, 3790363.026164, 3790363.026286, 3790363.026285, 3790363.026268, 3790363.026424, 3790363.02647, 3790363.026233]"
wild-valley-306,200,0.05,0.002,tpch_static_1_MAB,0.5,0,,99988113.219699,"[4388976.019249001, 3943444.297162, 4087214.802848, 3943444.112759, 3937149.552139, 3937113.564311001, 3937212.341736001, 3943444.113089, 4087214.803184, 3943440.112212, 4087214.802214, 3943440.11206, 3937212.342220001, 3937212.342236, 3937212.341645001, 3943444.113035, 3937212.342958001, 3838742.89261, 3937212.342628, 3937141.14236, 4087143.602495, 4087143.602413, 4076674.042328001, 4064828.35764, 4087625.122168]"
charmed-fog-305,100,0.05,0.002,tpch_static_1_MAB,0.5,0,,99988113.208477,"[4388976.0176760005, 3943444.290684, 4087214.802707, 3943444.11253, 3937149.551980001, 3937113.564228001, 3937212.341778, 3943444.112875, 4087214.803285, 3943440.112001, 4087214.801852, 3943440.111975, 3937212.34201, 3937212.342011001, 3937212.341481, 3943444.112917, 3937212.342793, 3838742.892463, 3937212.342437001, 3937141.14244, 4087143.602188, 4087143.602178, 4076674.042089, 4064828.357798, 4087625.122101]"
faithful-waterfall-304,50,0.05,0.002,tpch_static_1_MAB,0.5,0,,99988113.045442,"[4388976.0240980005, 3943444.324374, 4087214.793029, 3943444.103985, 3937149.542726, 3937113.552509001, 3937212.333023001, 3943444.105762, 4087214.793441, 3943440.102923, 4087214.792914, 3943440.102684, 3937212.332984, 3937212.332734, 3937212.332538, 3943444.103635, 3937212.333251, 3838742.883068, 3937212.333186, 3937141.132894, 4087143.599683, 4087143.601112, 4076674.032954, 4064828.343041, 4087625.112894]"
sparkling-wind-303,200,0.05,0.02,tpch_static_1_MAB,0.5,0,,99988113.223306,"[4388976.018154001, 3943444.299606, 4087214.802835, 3943444.112783, 3937149.552357, 3937113.565126001, 3937212.342247, 3943444.113219, 4087214.803326001, 3943440.113449, 4087214.802365, 3943440.112483, 3937212.342503001, 3937212.342421, 3937212.341345, 3943444.112658, 3937212.342711, 3838742.892341, 3937212.342289, 3937141.142194, 4087143.602067, 4087143.602017, 4076674.0420340006, 4064828.358345, 4087625.122431]"
fresh-voice-302,100,0.05,0.02,tpch_static_1_MAB,0.5,0,,99988113.232265,"[4388976.018209, 3943444.295365, 4087214.803087, 3943444.112769, 3937149.55425, 3937113.562440001, 3937212.341888, 3943444.113158, 4087214.803207, 3943440.112206, 4087214.802171, 3943440.112082, 3937212.342309, 3937212.342346001, 3937212.341838, 3943444.1154, 3937212.335201, 3838742.897626, 3937212.347655, 3937141.14756, 4087143.607467, 4087143.607391, 4076674.047086, 4064828.344889, 4087625.124665]"
apricot-gorge-301,50,0.05,0.02,tpch_static_1_MAB,0.5,0,,99988113.211531,"[4388976.020353001, 3943444.291761, 4087214.80291, 3943444.112748, 3937149.552106001, 3937113.564419001, 3937212.341834, 3943444.113051, 4087214.803156, 3943440.112193, 4087214.802171, 3943440.112038, 3937212.342233, 3937212.342322, 3937212.341845, 3943444.113118, 3937212.343087, 3838742.892725, 3937212.342573, 3937141.142629, 4087143.602613, 4087143.602553, 4076674.042388001, 4064828.352402, 4087625.122303]"
misunderstood-night-300,200,0.05,0.01,tpch_static_1_MAB,0.5,0,,99837700.436929,"[4388976.016978, 3943444.294485, 4087214.802574, 3943444.112503, 3937149.554021, 3937113.562239001, 3937212.341775, 3943444.113091, 4087214.803792, 3943440.11209, 4087214.802118, 3943440.112072, 3937212.342248, 3937212.342173, 3937212.342045, 3937212.341635, 3943444.11304, 3937212.342954001, 3838742.892553, 3937212.343158, 3937141.142916, 4087143.603105, 4087143.603024, 4076674.0479720007, 4064828.352368]"
